,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
189,False,,[28],1102779,en,BKFC 41: Mike Perry vs Luke Rockhold,"It's the biggest Bare Knuckle Event Ever as BKFC Star 'Platinum' Mike Perry welcomes former UFC Middleweight Champion Luke Rockhold to the squared circle in the main event. In the co-main event, Chad 'Money' Mendes takes on former UFC Lightweight Champion Eddie Alvarez. Plus, Christine Ferea defends her Flyweight Title against 'Rowdy' Bec Rawlings.",10.494,/7amacEDJ3TLSYMZGsDtud4v2pgg.jpg,2023-04-29,BKFC 41: Mike Perry vs Luke Rockhold,False,0.0,0
190,False,/iSfHF1TKERCXbnPmDH24vSRFWMe.jpg,"[10749, 35]",1028175,tr,Oregon,"Summer 1985, Istanbul. Hakan and Gaye want to give back a music tape to their friend Selen before they leave. Things won't go as planned.",12.783,/vzVCNuElnFhFJRvxBUNHAzzLCe.jpg,2023-04-28,Oregon,False,0.0,0
191,False,,"[27, 35]",1112573,km,ខ្សែចងក,Plot Unknown,12.612,/cN6E95oQRbjf2nOYRJOYxrCVN4j.jpg,2023-04-28,Hanging Rope,False,0.0,0
192,False,,[27],1069107,bn,গাকি,Tania returns home from Spiti Valley with an artefact she bought.,12.712,/zZhApFOxYJPTSssSCaOx6tlo2pz.jpg,2023-04-28,Gaki,False,0.0,0
193,False,,"[18, 35]",1063241,ja,せかいのおきく,"Two rogue vagrants make their living as “manure men”, turning the waste from the tenement toilets into fertiliser sold to local farmers. Enter Okiku, the only daughter of a fallen samurai, and amongst the overflowing piles of excrement, a well-nourished love story unfolds.",12.513,/ub7VnZDRnUXnHnp4zfWCwfx6VUv.jpg,2023-04-28,Okiku and the World,False,0.0,0
194,False,/wFZ0b8r8pGLubLUFO2SoNGzyRbp.jpg,"[35, 18]",790416,en,Showing Up,"An artist on the verge of a career-changing exhibition navigates family, friends and colleagues in the lead-up to her show and finds that the chaos of life becomes the inspiration for more great art.",5.69,/8WSwjZGtCIdXcgBfiCKoVAuW3a1.jpg,2023-04-07,Showing Up,False,5.4,5
195,False,/i3U364XEgXW0WvX5JaPPxOWLaED.jpg,[9648],924228,fi,Kukaan ei katso sinua silmiin,They are everywhere without us observing them. These ‘invisibles’ can only be seen on camera and only heard thanks to a microphone. Footage shot in public spaces shows people who seem non-existent to everyone else in the frame.,12.3,/iYKbt6ovyfEPJfFOdUFG3BZezSW.jpg,2023-04-28,Nobody Meets Your Eyes,False,0.0,0
196,False,/14W0vDZ90EdmoR1y9dZvSWORr7X.jpg,"[27, 9648, 53]",772973,en,The Inhabitant,"Like any other teenage girl, Tara is just surviving high school — yet her father and mother seem strangely distant. Amidst a nearby spree of gruesome ax murders, Tara has sightings of terrifying entities, forcing her to question her own sanity and shocking ancestry.",8.239,/p1hH2FXEUHuY5kzm9bEBxEmdD8D.jpg,2022-10-07,The Inhabitant,False,6.7,61
197,False,/qmqtZIn5FFpzK2UBquQ685sQmOs.jpg,"[9648, 53]",989473,en,Invitation to a Murder,"1934. South of England. For no apparent reason and like five other unrelated people, Miranda, a 28-year-old florist, is invited for the weekend in the mansion of billionaire Lewis Findley",12.23,/ucYuml5QqkcGKmWmJj7JpJdsPc1.jpg,2023-05-05,Invitation to a Murder,False,0.0,0
198,False,/y6TQaKyaIJnWUjnvvQX9mD5LK2R.jpg,"[10751, 12, 14]",698410,en,Adventures of Rufus: The Fantastic Pet,"At his grandmother's house, Scott and his friend Emily meet Rufus, a swashbuckling, furry creature who begs them to help restore his fading kingdom. Wizard Abbott's spell book contains the magic healing formula - but Abbott's ancient nemesis Lilith, posing as Grandmother's servant, wants the book too! To save Rufus' magical world, Scott and Emily must face many exciting challenges...",10.822,/hF5AFDTWEqECQEvqOsFG2FQ6DJM.jpg,2021-04-22,Adventures of Rufus: The Fantastic Pet,False,5.7,8
199,False,/lznaxfejDBdEUlkkBWkUvwIXuM2.jpg,"[35, 878]",1102833,pt,reCaptcha,"Marina works at a design company and begins to suspect Andrea, her recently hired co-worker, of strange attitudes. Marina decides to investigate Andrea's life, her discoveries reveal the relationship between the human future and technology.",12.039,/21B5Sl70OzB8AAQJ7c6u9ukgbI1.jpg,2023-04-28,reCaptcha,False,0.0,0
200,False,/iz9aVSodKUOISzb6vCtXAhNVdVZ.jpg,"[10751, 14, 12]",893345,en,The Secret Kingdom,"Verity and Peter’s trip to the old family mansion takes a turn when the floor of their room suddenly gives way and they fall into an underground chamber where they are met by a civilization of creatures. The leader tells them that Peter's arrival was foretold as he’s the one who can use Great Clock of the Citadel to restart time and destroy the Shroud, a malevolent creature who feeds on fear itself...",5.843,/1np7B6QpmsmFyDcj0pBKfHcYyYT.jpg,2023-05-11,The Secret Kingdom,False,0.0,0
201,False,,[18],1109100,zh,长沙夜生活,,11.778,/6tohLho0c1taCV2MrLh9LgeP4Vf.jpg,2023-04-28,长沙夜生活,False,0.0,0
202,False,/d6jN7orWzJa7bqVUOWn1luZRVaM.jpg,"[53, 28]",876969,en,Assassin Club,"Takes place in the world of international spies and elite assassins. In this world of contract killers, Morgan Gaines is the best of the best. When Morgan is hired to kill six people around the world, he soon discovers all the targets are also assassins unknowingly hired to kill each other.",7.004,/pxetuS6VtpfIM58PQ1Fe9jrQVaI.jpg,2023-02-24,Assassin Club,False,6.1,7
203,False,/bBhAh2fVMttjgjQMxL6Jp6HNOsI.jpg,"[18, 878]",958487,ja,Plan 75,"In a Japan of the near future, government program Plan 75 encourages senior citizens to be voluntarily euthanized to remedy a super-aged society. An elderly woman whose means of survival are vanishing, a pragmatic Plan 75 salesman, and a young Filipino laborer face choices of life and death.",8.493,/dWmmZayMOLC8zCz59TcwsiAjYmT.jpg,2022-06-17,Plan 75,False,6.8,31
204,False,/sN7g7JVp1zR1k7eIncgih5gsJI4.jpg,"[18, 36, 10752]",915892,nl,Lost Transport,"In the spring of 1945, a train deporting hundreds of Jewish prisoners gets stranded near a small German village occupied by the Red Army. Condemned to each other and in a context of deep mistrust, desperation and revenge, an unexpected friendship emerges between Russian sniper Vera, village girl Winnie and Jewish-Dutch woman Simone.",7.892,/1Fd2TrecBtZwPJNatWvaxB3dSQq.jpg,2022-10-14,Lost Transport,False,6.1,4
205,False,/bmStpqOfwZt7tUbGZXp3VbSL8a0.jpg,"[878, 53]",942199,en,Hello Stranger,"Faye attempts to replace her newly deceased husband, Evan, with an android simulant (SIM). Although SIM Evan appears like human Evan in every way, Faye does not feel the same love for SIM Evan as it does for her. SIM Evan tries to win Faye back while at the same time being on-the-run from a government agent chasing down SIMs who have become “conscious” and could potentially be a threat to humankind.",10.041,/hQx2CeM1AZXRg4rIyMl7DPYFhz1.jpg,2023-03-29,Simulant,False,7.3,3
206,False,/gSxMAQ7hZTB24kbd1xqOGf9yUY0.jpg,"[18, 10749]",958279,ar,Le bleu du caftan,"Halim has been married to Mina for a long time, with whom he runs a traditional caftan store in the medina (old town) of Salé, Morocco. The couple has always lived with Halim's secret – his homosexuality – about which he has learned to keep quiet. However, Mina's illness and the arrival of a young apprentice upsets this balance. United in their love, each will help the other face his fears.",7.365,/dHT1v0eDvRkxF7BvrrYowxjkhWK.jpg,2023-02-10,The Blue Caftan,False,7.7,29
207,False,,[],1112276,my,ဘယ်တော့မှအရှုံးမပေးဘူး,Plot Unknown,11.402,/hwYS0zas7Ujg0nKCBPueHxSOu3X.jpg,2023-04-28,Never Give Up,False,0.0,0
208,False,/8YNlrKr2ShiOZpvEHiWi9OiGYP8.jpg,"[28, 10749]",1069884,te,Untitled PVT04,,9.305,/6xziMhOPxJmAURaa0AdMphbzsY1.jpg,2023-04-29,Untitled PVT04,False,0.0,0
209,False,/uUoJYNgseIEPRcfVTLxXzcZLu39.jpg,"[18, 53]",925714,fr,La Syndicaliste,"La syndicaliste is the true story of Maureen Kearney, the head union representative of a French multinational nuclear powerhouse. She became a whistleblower, denouncing top-secret deals that shook the French nuclear sector. Alone against the world, she fought government ministers and industry leaders, tooth and nail to bring the scandal to light and to defend more than 50,000 jobs.. Her life was turned upside down when she was violently assaulted in her own home... The investigation is carried out under pressure: the subject is sensitive. Suddenly, new elements create doubt in the minds of the investigators. At first a victim, Maureen becomes a suspect.",6.598,/yJPNeOmNVbGXZWCe81dwreJz3vp.jpg,2023-03-01,The Sitting Duck,False,7.1,43
210,False,,[99],1108372,en,Caiti Blues,"Caiti Lord had always dreamt of being a singer. A born-and-bred New Yorker, she studied at the best music schools and performed on Broadway. Her future was sparkling bright . . . But today, the only thing that glitters is the snow that falls on the desert. Self-exiled in Madrid, New Mexico, far from the glitz and glamour of the Big Apple, Caiti’s looking for a way forward. In this former ghost town, surrounded by mountains and old hippies, between her day job slinging drinks to tourists and the sleepless festive nights, her life is slipping by. That’s the story she tells each day on her radio show. As the United States sinks into madness and the world turns terrifyingly absurd, Caiti feels increasingly suffocated. She’s about to turn 30 and her future has never felt so uncertain. How can she find her way back to a place of meaning and self-expression?",8.894,/80FoJU3bWjrhoIQHW3vqCQTUpWq.jpg,2023-05-01,Caiti Blues,False,0.0,0
211,False,/pGc0t4RJ9lCFyEIDkzzWSBWUtB.jpg,"[18, 36, 10749]",921452,fr,Jeanne du Barry,"The life of Jeanne Bécu, who was born as the illegitimate daughter of an impoverished seamstress in 1743 and went on to rise through the Court of Louis XV to become his last official mistress.",7.434,/o4WMgW6BJw5Tbj0dK3DJBVYku8Y.jpg,2023-05-16,Jeanne du Barry,False,0.0,0
212,False,/n71ugz5LeBHKosGM681LlGfYAGA.jpg,"[10751, 12, 14]",932738,en,Ghoster,"When a mysterious letter appears on the day they are being evicted, Elizabeth and her father can’t believe their luck to discover they've inherited Echoville Manor, a sprawling, thirty-seven room estate. Upon arriving, Elizabeth finds that the mansion is inhabited by the world’s cutest spirit, Ghoster, who has been trapped within a mirrored prison there for fifty years. Together, they must uncover the secrets to Echoville to free Ghoster before the nefarious Yuto captures her soul as well in his quest for immortality.",7.026,/yWZuwxOsGyiqJy3j4YB1sFWpFxW.jpg,2023-01-12,Ghoster,False,4.8,5
213,False,/hl4nc8xk1wzxkfGocgr70pNtjZs.jpg,"[18, 10749, 35]",933092,en,The End of Sex,"A young couple, feeling the pressures of parenting and adulthood, sends their kids to camp for the first time and embark on a series of sexual adventures to reinvigorate their relationship.",7.409,/8ntMagTslgmz50L8JkOVY8M8xsk.jpg,2023-03-16,The End of Sex,False,6.0,2
214,False,/wRCPAFmeYuTc0NVwwvmnUcAFYzW.jpg,"[878, 53]",937765,en,I’ll Be Watching,"Mourning the loss of her murdered sister, Julie is left alone in a new, isolated home when her tech-genius husband goes on a business trip. She becomes trapped inside and must fight her fears to stay alive.",8.193,/hnmmrw0O3yfMgj9UT1hScEGX5Uy.jpg,2023-05-02,I’ll Be Watching,False,0.0,0
215,False,/712eF5TMRNaOss5vtXojaJftYxQ.jpg,"[99, 10402]",1053718,en,Little Richard: I Am Everything,"The story of the Black queer origins of rock n' roll. It explodes the whitewashed canon of American pop music to reveal the innovator - the originator - Richard Penniman. Through a wealth of archive and performance that brings us into Richard's complicated inner world, the film unspools the icon's life story with all its switchbacks and contradictions.",8.018,/5u5kkH6ux1wHHJHLePAR1xMgSv5.jpg,2023-04-11,Little Richard: I Am Everything,False,8.5,2
216,False,/kSB4Hjazsg65hLnbcAWutBUqkwD.jpg,"[99, 35, 18]",1113687,en,Is It Over Now?,"An unstable film student must document his last semester in college, catch up with old friends, and cling to his lasting memories of youth before he explodes.",8.849,/ts8aC2XpBqlsXMtZE5EqJayfnuV.jpg,2023-05-01,Is It Over Now?,False,0.0,0
217,False,/xSyWuzl85F83hnZeuwznlKNXGjQ.jpg,"[10751, 12, 878]",593026,en,The Adventures of Jurassic Pet,An adventurous teenager summons the courage to help a friendly dinosaur to escape from the clutches of a mad scientist that wants to use him for experimentations.,7.398,/sRvmiRtbZYvL4rgfTnPL0MxU1mu.jpg,2019-06-12,The Adventures of Jurassic Pet,False,6.5,58
218,False,,[],1115545,en,Travel Log,"Portrait of the road between Athens, Ga and Bethesda, MD. Shot on IPhone.",10.543,/sFRA5djO6BcHEFWkyN6hUcH7a2Z.jpg,2023-04-26,Travel Log,False,0.0,0
219,False,,[18],1115209,es,Cuentos de la tierra,,10.543,/mVnSyqW5l3G0LbMPn7Iu6a8iL6a.jpg,2023-04-27,Cuentos de la tierra,False,2.0,1
220,False,,"[35, 10751]",963861,it,Da grandi,,7.645,,2023-04-29,Da grandi,False,0.0,0
221,False,/kt8WlUCddKjTsuTcl6AQMdh0gZ1.jpg,[35],1109317,tr,Üçlü Pürüz,,6.433,/AuKQz6u3F0MAJ56m1Nyj7tKmoQO.jpg,2023-04-21,Üçlü Pürüz,False,0.0,0
222,False,,"[53, 27]",943919,en,Follow Her,An aspiring actress responds to a mysterious classified ad and finds herself trapped in her new boss's twisted revenge fantasy.,7.088,/v2ZT6m3eO5J7w37TAJ0VRlVrh3L.jpg,2023-05-11,Follow Her,False,0.0,0
223,False,,[18],1036716,en,Great Seeing You,A young woman's sense of self buckles under the stress of losing a formative college friendship as she navigates the end of an era alone.,8.115,/fF3fKMBHOsarJUqqjUMTzL1lTOE.jpg,2023-04-29,Great Seeing You,False,0.0,0
224,False,,"[99, 10402]",982116,en,The Butthole Surfers Movie,Follows the story of the groundbreaking Texas-based art-punk band founded by frontman Gibby Haynes and guitarist Paul Leary.,7.703,/lhKtjx17ZcVAXEmGeuKX0sKJHMF.jpg,2023-05-01,The Butthole Surfers Movie,False,0.0,0
225,False,,[10402],1109543,en,Eric Clapton: Across 24 Nights,"In 1990 and in 1991 Eric Clapton played 24 nights at the Royal Albert Hall performing with different line-ups and sets featuring Blues, Rock, and a full Orchestra. The performances have become legendary to Eric Clapton fans. Over thirty years later this film, edited from the original footage and completely remastered in Dolby Surround Sound, captures for the first time the definitive performances across all the sets over both years. The film features 17 hits from across his repertoires showing Clapton at his most exhilarating, collaborating with top musicians.",9.211,/bB9zwM37h0UFmRHx8Gw6G0oKy5s.jpg,2023-05-17,Eric Clapton: Across 24 Nights,False,0.0,0
226,False,,[],1078009,en,Addy Daddy,Lucas struggles to establish what’s real and what isn’t as he navigates his newfound relationship with Addy.,8.961,,2023-05-01,Addy Daddy,False,0.0,0
227,False,/r1l5Z6cQzqhXuY8j3cdvBdwtunc.jpg,"[18, 9648]",790867,en,The Eternal Daughter,"An artist and her elderly mother confront long-buried secrets when they return to a former family home, now a hotel haunted by its mysterious past.",7.08,/kyv8tPXx3mKchYzVmA3VckKoJDi.jpg,2022-12-02,The Eternal Daughter,False,6.2,39
228,False,/e405nPpoTu6xt7wIfcnMzp0GJVJ.jpg,"[53, 9648]",1036347,en,Double Life,A widow finds out from her late husband's mistress that his death was not an accident. Both women work together to unmask the truth behind the man they both loved.,6.392,/fn0EHiPtbVJ0aH74rRVnWfq6p6h.jpg,2023-05-05,Double Life,False,0.0,0
229,False,,[99],1113694,en,"""Years Ago, I Was Working on a Movie...""","We're alone in a car with the director and Tom Jarmusch, Jim's brother, who tells us stories — about the 1990s, about the city, about cinema — as we drive through New York.",8.073,,2023-04-29,"""Years Ago, I Was Working on a Movie...""",False,0.0,0
230,False,/7QLO2823hLwYaWz20Qhq5zIwqNk.jpg,"[16, 10751, 878]",931404,zh,熊出没·重返地球,"When an unknown object from space lands on Earth, Bramble gains new abilities and an extraterrestrial sidekick.",9.012,/9tOF6yTtzFP2p7q4GB1lSEMrfIq.jpg,2022-02-01,Boonie Bears: Back to Earth,False,6.3,9
